seriesuid,coordX,coordY,coordZ,diameter_mm,probability
1.3.6.1.4.1.14519.5.2.1.6279.6001.328789598898469177563438457842,53.97675671,-73.70853829,-157.2149506,19.15656985,0.992702039
1.3.6.1.4.1.14519.5.2.1.6279.6001.328789598898469177563438457842,-70.47500522,-77.4993866,-188.9416161,19.27538139,0.990234715
1.3.6.1.4.1.14519.5.2.1.6279.6001.328789598898469177563438457842,-90.0279144,-41.53965659,-112.8847733,19.20805924,0.983915729
1.3.6.1.4.1.14519.5.2.1.6279.6001.328789598898469177563438457842,-73.22670429,52.26107597,-212.2965374,19.27296238,0.965841187
1.3.6.1.4.1.14519.5.2.1.6279.6001.328789598898469177563438457842,-125.8269442,2.708884823,-296.9216862,19.17138727,0.933085571
1.3.6.1.4.1.14519.5.2.1.6279.6001.328789598898469177563438457842,72.75466971,-80.06123521,-213.2953014,19.27531619,0.816165542
1.3.6.1.4.1.14519.5.2.1.6279.6001.328789598898469177563438457842,46.40124349,-92.57588394,-156.6010513,19.20817903,0.79330247
1.3.6.1.4.1.14519.5.2.1.6279.6001.328789598898469177563438457842,6.341212562,-16.60766258,-272.6296558,19.27107507,0.781348674
1.3.6.1.4.1.14519.5.2.1.6279.6001.328789598898469177563438457842,-46.8796653,7.583751579,-64.3291893,19.17551831,0.764582421
1.3.6.1.4.1.14519.5.2.1.6279.6001.328789598898469177563438457842,-45.77365392,-68.70436394,-216.0814705,19.27806828,0.680511271
1.3.6.1.4.1.14519.5.2.1.6279.6001.328789598898469177563438457842,53.00034736,-56.80610631,-105.3031769,19.2104628,0.665934414
1.3.6.1.4.1.14519.5.2.1.6279.6001.328789598898469177563438457842,-58.83295057,-32.32078861,-216.8909016,19.27161135,0.66302632
1.3.6.1.4.1.14519.5.2.1.6279.6001.328789598898469177563438457842,-46.49552504,-80.79038824,-240.9800377,19.17648655,0.581484526
1.3.6.1.4.1.14519.5.2.1.6279.6001.328789598898469177563438457842,-126.8261959,-32.89126861,-265.0399723,19.27946229,0.535122286
1.3.6.1.4.1.14519.5.2.1.6279.6001.328789598898469177563438457842,-42.92081226,-68.66384348,-213.0084553,19.21259039,0.485311286
1.3.6.1.4.1.14519.5.2.1.6279.6001.328789598898469177563438457842,-62.03184689,-32.88138198,-220.1506176,19.27415095,0.368967816
1.3.6.1.4.1.14519.5.2.1.6279.6001.328789598898469177563438457842,-50.26246651,-28.56121965,-136.2965622,19.17959479,0.326687533
1.3.6.1.4.1.14519.5.2.1.6279.6001.328789598898469177563438457842,-49.84780567,-80.45820657,-244.3315544,19.27951371,0.326357284
1.3.6.1.4.1.14519.5.2.1.6279.6001.328789598898469177563438457842,-69.90907783,-44.99515226,-256.3285294,19.20790082,0.318767897
1.3.6.1.4.1.14519.5.2.1.6279.6001.328789598898469177563438457842,-91.62291188,-67.9556868,-241.3584747,19.27735976,0.312055828
1.3.6.1.4.1.14519.5.2.1.6279.6001.280125803152924778388346920341,5.459359169,77.75805473,-141.4205856,18.7825133,0.999820757
1.3.6.1.4.1.14519.5.2.1.6279.6001.280125803152924778388346920341,-71.70767617,7.613267899,-217.044117,18.82182017,0.99977487
1.3.6.1.4.1.14519.5.2.1.6279.6001.280125803152924778388346920341,15.34196901,65.41371346,-233.0114479,18.77691958,0.999644917
1.3.6.1.4.1.14519.5.2.1.6279.6001.280125803152924778388346920341,96.04468155,55.3315258,-209.6494884,18.83885236,0.999632821
1.3.6.1.4.1.14519.5.2.1.6279.6001.280125803152924778388346920341,-86.60548043,-49.70554948,-186.6050739,18.81126271,0.999378657
1.3.6.1.4.1.14519.5.2.1.6279.6001.280125803152924778388346920341,84.30529642,15.21868229,-124.5875092,18.85600462,0.999326712
1.3.6.1.4.1.14519.5.2.1.6279.6001.280125803152924778388346920341,-86.71847653,85.21039009,-145.0971909,18.80834232,0.999057232
1.3.6.1.4.1.14519.5.2.1.6279.6001.280125803152924778388346920341,-92.21515965,31.39641523,-138.8623543,18.86946693,0.998916903
1.3.6.1.4.1.14519.5.2.1.6279.6001.280125803152924778388346920341,80.6619339,15.20602226,-185.8065147,18.83852265,0.99812431
1.3.6.1.4.1.14519.5.2.1.6279.6001.280125803152924778388346920341,55.18867302,85.6660223,-217.0335503,18.88054855,0.996887082
1.3.6.1.4.1.14519.5.2.1.6279.6001.280125803152924778388346920341,-75.05855989,-58.54195833,-170.4656334,18.83782452,0.996439647
1.3.6.1.4.1.14519.5.2.1.6279.6001.280125803152924778388346920341,-83.81278586,73.57880831,-241.239893,18.89593227,0.996025398
1.3.6.1.4.1.14519.5.2.1.6279.6001.280125803152924778388346920341,100.1022415,1.668462753,-210.1441784,18.86465702,0.99532313
1.3.6.1.4.1.14519.5.2.1.6279.6001.280125803152924778388346920341,92.72007275,55.49419641,-234.691288,18.90286752,0.99249217
1.3.6.1.4.1.14519.5.2.1.6279.6001.280125803152924778388346920341,93.1654911,37.24959612,-205.4200478,18.93554535,0.990219223
1.3.6.1.4.1.14519.5.2.1.6279.6001.280125803152924778388346920341,-75.9213407,-26.24731421,-121.6058273,18.9411437,0.960258666
1.3.6.1.4.1.14519.5.2.1.6279.6001.280125803152924778388346920341,-96.11298871,42.22151041,-189.2407246,18.87225936,0.948627971
1.3.6.1.4.1.14519.5.2.1.6279.6001.280125803152924778388346920341,40.86009789,-40.651474,-153.8741989,18.97124843,0.944871819
1.3.6.1.4.1.14519.5.2.1.6279.6001.280125803152924778388346920341,87.29634571,14.15249348,-158.2572098,18.97888099,0.935166906
1.3.6.1.4.1.14519.5.2.1.6279.6001.280125803152924778388346920341,52.45625305,-36.86215639,-149.5620461,19.00634532,0.915303823
1.3.6.1.4.1.14519.5.2.1.6279.6001.280125803152924778388346920341,-108.0571766,54.37612295,-117.9708977,19.01078356,0.898236122
1.3.6.1.4.1.14519.5.2.1.6279.6001.280125803152924778388346920341,-67.4369235,6.667778492,-73.4058876,19.03815192,0.86783756
1.3.6.1.4.1.14519.5.2.1.6279.6001.280125803152924778388346920341,-75.90693188,-21.91592216,-153.9604874,18.87693703,0.8284089
1.3.6.1.4.1.14519.5.2.1.6279.6001.280125803152924778388346920341,-39.48019457,54.55649614,-149.5066757,18.82433143,0.787545626
1.3.6.1.4.1.14519.5.2.1.6279.6001.280125803152924778388346920341,27.58597422,82.87066698,-170.3578873,18.89770752,0.766620642
1.3.6.1.4.1.14519.5.2.1.6279.6001.280125803152924778388346920341,-71.987849,98.2088685,-197.3808308,18.85200563,0.74759017
1.3.6.1.4.1.14519.5.2.1.6279.6001.280125803152924778388346920341,7.618430138,30.11122942,-89.37405777,18.90860427,0.716785753
1.3.6.1.4.1.14519.5.2.1.6279.6001.280125803152924778388346920341,95.12807417,57.91395664,-237.2471066,18.85670047,0.586336532
1.3.6.1.4.1.14519.5.2.1.6279.6001.280125803152924778388346920341,-95.49259377,-62.19823837,-185.728075,18.93160594,0.585659987
1.3.6.1.4.1.14519.5.2.1.6279.6001.280125803152924778388346920341,-72.79480767,-60.83929181,-173.1751556,18.87741958,0.574841364
1.3.6.1.4.1.14519.5.2.1.6279.6001.280125803152924778388346920341,-84.23261595,-52.48440385,-189.2040272,18.93899029,0.539080781
1.3.6.1.4.1.14519.5.2.1.6279.6001.280125803152924778388346920341,15.43026733,46.17952824,-97.41080475,18.88476873,0.536751676
1.3.6.1.4.1.14519.5.2.1.6279.6001.280125803152924778388346920341,-115.8605219,50.37285089,-213.2406349,18.95783498,0.50750368
1.3.6.1.4.1.14519.5.2.1.6279.6001.280125803152924778388346920341,-79.17575073,61.81908131,-261.1178894,18.90091885,0.498356754
1.3.6.1.4.1.14519.5.2.1.6279.6001.280125803152924778388346920341,-59.86853433,6.47901535,-113.3624191,18.96260181,0.471195462
1.3.6.1.4.1.14519.5.2.1.6279.6001.280125803152924778388346920341,68.20264387,22.06912994,-245.7217808,18.91340664,0.411018294
1.3.6.1.4.1.14519.5.2.1.6279.6001.280125803152924778388346920341,-79.5931561,-66.06618762,-181.7429848,18.97932995,0.380366564
1.3.6.1.4.1.14519.5.2.1.6279.6001.280125803152924778388346920341,36.12406778,77.69784451,-129.6225853,18.92456934,0.375452234
1.3.6.1.4.1.14519.5.2.1.6279.6001.280125803152924778388346920341,28.07778406,85.70290804,-173.0378265,18.97407571,0.325173421
1.3.6.1.4.1.14519.5.2.1.6279.6001.280125803152924778388346920341,43.78979969,-38.06120038,-156.9996948,18.9696876,0.312845408
1.3.6.1.4.1.14519.5.2.1.6279.6001.114249388265341701207347458535,-60.71085694,-9.726994461,-166.9823895,19.27093062,0.999924666
1.3.6.1.4.1.14519.5.2.1.6279.6001.114249388265341701207347458535,102.8672214,68.14089788,-92.11438751,19.19690196,0.999804824
1.3.6.1.4.1.14519.5.2.1.6279.6001.114249388265341701207347458535,-26.12490401,79.4415977,-60.88386154,19.26871704,0.996518312
1.3.6.1.4.1.14519.5.2.1.6279.6001.114249388265341701207347458535,94.11487093,-8.906336323,-143.6045227,19.16327722,0.989449456
1.3.6.1.4.1.14519.5.2.1.6279.6001.114249388265341701207347458535,-49.83704884,3.251283931,-103.4533463,19.26982222,0.989015772
1.3.6.1.4.1.14519.5.2.1.6279.6001.114249388265341701207347458535,58.61048077,-12.65465967,-92.4657402,19.20248701,0.948381502
1.3.6.1.4.1.14519.5.2.1.6279.6001.114249388265341701207347458535,105.2764558,-60.646281,-228.1642017,19.26652151,0.94390565
1.3.6.1.4.1.14519.5.2.1.6279.6001.114249388265341701207347458535,58.13660208,31.50182171,-51.61994553,19.17210733,0.892733352
1.3.6.1.4.1.14519.5.2.1.6279.6001.114249388265341701207347458535,65.36034158,70.23783713,-47.90237045,19.27490661,0.870969674
1.3.6.1.4.1.14519.5.2.1.6279.6001.114249388265341701207347458535,-86.30613841,79.25897253,-184.2995892,19.20742241,0.804521991
1.3.6.1.4.1.14519.5.2.1.6279.6001.114249388265341701207347458535,-58.55776889,66.79955529,-79.89547348,19.26743506,0.646750363
1.3.6.1.4.1.14519.5.2.1.6279.6001.114249388265341701207347458535,-86.27004033,-37.40878495,-239.8951063,19.1738431,0.64015304
1.3.6.1.4.1.14519.5.2.1.6279.6001.114249388265341701207347458535,-58.58965978,110.4683529,-139.4365654,19.27614025,0.597655945
1.3.6.1.4.1.14519.5.2.1.6279.6001.114249388265341701207347458535,105.1299117,70.29298934,-95.21695709,19.20974474,0.555486758
1.3.6.1.4.1.14519.5.2.1.6279.6001.114249388265341701207347458535,-18.6479513,-13.37211409,-119.7998772,19.27051985,0.539619396
1.3.6.1.4.1.14519.5.2.1.6279.6001.114249388265341701207347458535,97.64169076,-5.737971908,-143.9709339,19.17680688,0.519580664
1.3.6.1.4.1.14519.5.2.1.6279.6001.114249388265341701207347458535,114.2245683,7.06448757,-183.8059387,19.27607749,0.495958392
1.3.6.1.4.1.14519.5.2.1.6279.6001.114249388265341701207347458535,105.7497909,90.63473372,-215.6275711,19.20531084,0.465320829
1.3.6.1.4.1.14519.5.2.1.6279.6001.114249388265341701207347458535,26.01398256,54.47062343,-67.42679214,19.27512059,0.447484549
1.3.6.1.4.1.14519.5.2.1.6279.6001.114249388265341701207347458535,-54.11144729,82.43814089,-119.6711121,19.19490825,0.435474477
1.3.6.1.4.1.14519.5.2.1.6279.6001.114249388265341701207347458535,117.3115294,10.18962488,-184.2025719,19.31799439,0.432703292
1.3.6.1.4.1.14519.5.2.1.6279.6001.114249388265341701207347458535,-42.74316053,114.5531274,-119.7820625,19.45987558,0.431595191
1.3.6.1.4.1.14519.5.2.1.6279.6001.114249388265341701207347458535,-46.23083021,6.656712263,-100.2515564,19.31934781,0.402259645
1.3.6.1.4.1.14519.5.2.1.6279.6001.114249388265341701207347458535,50.19346029,7.38919481,-67.83282852,19.47219412,0.36412919
1.3.6.1.4.1.14519.5.2.1.6279.6001.336198008634390022174744544656,67.3588967,-72.23573433,-208.2348804,18.79272425,0.999852879
1.3.6.1.4.1.14519.5.2.1.6279.6001.336198008634390022174744544656,71.76090159,8.170507763,-101.6050415,18.84800678,0.997818208
1.3.6.1.4.1.14519.5.2.1.6279.6001.336198008634390022174744544656,-135.8972542,-52.49703381,-233.6764603,18.82142247,0.996175555
1.3.6.1.4.1.14519.5.2.1.6279.6001.336198008634390022174744544656,-48.29113825,-23.17918591,-180.4233818,18.85952839,0.917025554
1.3.6.1.4.1.14519.5.2.1.6279.6001.336198008634390022174744544656,-123.6052418,35.96878282,-285.3436594,18.82082566,0.863025914
1.3.6.1.4.1.14519.5.2.1.6279.6001.336198008634390022174744544656,-43.46261415,-59.78930341,-192.3487167,18.87499118,0.59212373
1.3.6.1.4.1.14519.5.2.1.6279.6001.336198008634390022174744544656,-95.89957022,-24.0332984,-216.6988544,18.84720734,0.472003521
1.3.6.1.4.1.14519.5.2.1.6279.6001.336198008634390022174744544656,-60.16988005,-27.5972614,-204.6636658,18.88247458,0.453618246
1.3.6.1.4.1.14519.5.2.1.6279.6001.339039410276356623209709113755,85.5967159,-163.0052356,-169.9758738,18.88584078,0.961151479
1.3.6.1.4.1.14519.5.2.1.6279.6001.339039410276356623209709113755,-26.07383361,-209.9638797,-278.219599,19.2558291,0.959362045
1.3.6.1.4.1.14519.5.2.1.6279.6001.339039410276356623209709113755,-62.70659169,-82.27315822,-125.2354754,19.18209568,0.935319056
1.3.6.1.4.1.14519.5.2.1.6279.6001.339039410276356623209709113755,-30.73734244,-78.56017926,-153.9858685,19.25987931,0.914701285
1.3.6.1.4.1.14519.5.2.1.6279.6001.339039410276356623209709113755,-78.21704468,-94.07153108,-125.5458269,19.15376589,0.880207664
1.3.6.1.4.1.14519.5.2.1.6279.6001.339039410276356623209709113755,-118.6002736,-90.66282609,-297.5395068,19.2625672,0.844720957
1.3.6.1.4.1.14519.5.2.1.6279.6001.339039410276356623209709113755,-82.81281223,-146.8910918,-234.4396925,19.19259057,0.720971211
1.3.6.1.4.1.14519.5.2.1.6279.6001.339039410276356623209709113755,-42.21795013,-178.696476,-217.5106325,19.26256893,0.720359563
1.3.6.1.4.1.14519.5.2.1.6279.6001.339039410276356623209709113755,-65.96588215,-85.79395869,-121.7129595,19.16036992,0.619953304
1.3.6.1.4.1.14519.5.2.1.6279.6001.339039410276356623209709113755,-54.00874337,-174.4317833,-146.2213118,19.26627059,0.61135489
1.3.6.1.4.1.14519.5.2.1.6279.6001.339039410276356623209709113755,49.78056083,-165.6965382,-129.8970292,19.19686863,0.608684128
1.3.6.1.4.1.14519.5.2.1.6279.6001.339039410276356623209709113755,-70.15333524,-202.0564168,-262.060148,19.26637969,0.578992196
1.3.6.1.4.1.14519.5.2.1.6279.6001.339039410276356623209709113755,-43.00002566,-166.6280196,-193.8306677,19.16367358,0.468458493
1.3.6.1.4.1.14519.5.2.1.6279.6001.339039410276356623209709113755,-33.74138018,-185.4052303,-146.3200697,19.26404893,0.464549439
1.3.6.1.4.1.14519.5.2.1.6279.6001.339039410276356623209709113755,37.55390892,-190.7244588,-166.0490977,19.19098823,0.390387339
1.3.6.1.4.1.14519.5.2.1.6279.6001.339039410276356623209709113755,-62.13835319,-174.9200512,-150.2322767,19.26785324,0.369146354
1.3.6.1.4.1.14519.5.2.1.6279.6001.339039410276356623209709113755,-130.3101877,-102.4239145,-353.4793123,19.01252909,0.347677255
1.3.6.1.4.1.14519.5.2.1.6279.6001.339039410276356623209709113755,29.13406083,-62.25644984,-178.0875466,19.02330949,0.343686698
1.3.6.1.4.1.14519.5.2.1.6279.6001.339039410276356623209709113755,89.5363749,-118.7327258,-229.786235,19.06348105,0.324366194
1.3.6.1.4.1.14519.5.2.1.6279.6001.271307051432838466826189754230,123.1157327,-5.00591021,-260.8133888,19.19932858,0.99999626
1.3.6.1.4.1.14519.5.2.1.6279.6001.271307051432838466826189754230,-40.71228504,5.897462555,-80.56051254,19.2214352,0.844820066
1.3.6.1.4.1.14519.5.2.1.6279.6001.271307051432838466826189754230,-17.13707328,-30.59069734,-153.0061531,19.1412382,0.514856805
1.3.6.1.4.1.14519.5.2.1.6279.6001.957384617596077920906744920611,141.9766713,-151.1352913,-275.059209,19.0034573,0.999095975
1.3.6.1.4.1.14519.5.2.1.6279.6001.957384617596077920906744920611,-100.6430363,-234.3048094,-175.3105414,19.07631203,0.997612486
1.3.6.1.4.1.14519.5.2.1.6279.6001.957384617596077920906744920611,-96.71271318,-144.0567414,-186.3722629,18.97704637,0.996446248
1.3.6.1.4.1.14519.5.2.1.6279.6001.957384617596077920906744920611,-117.396773,-98.7605862,-107.5970377,19.07701203,0.988530084
1.3.6.1.4.1.14519.5.2.1.6279.6001.957384617596077920906744920611,-133.1094077,-215.0185345,-290.1256599,19.01928068,0.987429234
1.3.6.1.4.1.14519.5.2.1.6279.6001.957384617596077920906744920611,26.41045815,-179.4228206,-102.5634593,19.08703659,0.959510708
1.3.6.1.4.1.14519.5.2.1.6279.6001.957384617596077920906744920611,-69.13275116,-195.0900255,-163.052656,18.98959407,0.92318953
1.3.6.1.4.1.14519.5.2.1.6279.6001.957384617596077920906744920611,-113.2275798,-239.6974353,-274.8689121,19.08661125,0.782619439
1.3.6.1.4.1.14519.5.2.1.6279.6001.957384617596077920906744920611,-109.4236707,-214.7566466,-198.4597504,19.03248548,0.775691527
1.3.6.1.4.1.14519.5.2.1.6279.6001.957384617596077920906744920611,37.83472783,-79.81312912,-187.236269,19.09829209,0.711181693
1.3.6.1.4.1.14519.5.2.1.6279.6001.957384617596077920906744920611,30.6465984,-151.0643862,-130.5875492,19.00489899,0.695869023
1.3.6.1.4.1.14519.5.2.1.6279.6001.957384617596077920906744920611,-65.68442636,-163.3079545,-66.85248309,19.10078965,0.674600082
1.3.6.1.4.1.14519.5.2.1.6279.6001.957384617596077920906744920611,-81.23312765,-99.70553439,-274.5531375,19.04955672,0.620929369
1.3.6.1.4.1.14519.5.2.1.6279.6001.957384617596077920906744920611,23.15036423,-187.050129,-102.3164867,19.11699147,0.582999249
1.3.6.1.4.1.14519.5.2.1.6279.6001.957384617596077920906744920611,-46.02806562,-151.6561339,-226.560566,19.02260125,0.533044336
1.3.6.1.4.1.14519.5.2.1.6279.6001.957384617596077920906744920611,-129.1468143,-222.7158306,-283.2138383,19.11512057,0.487918381
1.3.6.1.4.1.14519.5.2.1.6279.6001.957384617596077920906744920611,2.439872091,-227.2005067,-154.3077863,19.06114828,0.451730363
1.3.6.1.4.1.14519.5.2.1.6279.6001.957384617596077920906744920611,10.68653828,-103.6025171,-70.4597889,19.11058493,0.438083285
1.3.6.1.4.1.14519.5.2.1.6279.6001.957384617596077920906744920611,-64.89244335,-199.2221467,-158.2533748,19.19824361,0.426364212
1.3.6.1.4.1.14519.5.2.1.6279.6001.957384617596077920906744920611,-64.85519582,-243.6915798,-202.1591217,19.13743608,0.410299171
1.3.6.1.4.1.14519.5.2.1.6279.6001.957384617596077920906744920611,22.13921077,-114.9499134,-62.98688871,19.19236078,0.391871892
1.3.6.1.4.1.14519.5.2.1.6279.6001.957384617596077920906744920611,-129.5267471,-179.6474836,-130.6505557,19.10785261,0.356511382
1.3.6.1.4.1.14519.5.2.1.6279.6001.957384617596077920906744920611,-72.85612338,-215.8070974,-174.5857734,19.21021404,0.333542757
1.3.6.1.4.1.14519.5.2.1.6279.6001.957384617596077920906744920611,-93.30764943,-227.4756221,-154.5734631,19.14712461,0.332848989
1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228,-104.9047078,21.63227067,-124.6052876,4.871530805,0.999955993
1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228,-92.81918021,-69.85244936,-192.4891367,5.184517325,0.995664717
1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228,-88.81752661,-86.08584447,-232.1207508,8.915713852,0.971039411
1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228,-80.75846972,53.04921773,-59.82984924,4.804598734,0.915140681
1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228,-45.21228981,-30.66682127,-84.31222343,5.434610717,0.79516194
1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228,-49.20930319,-34.35391889,-87.93824577,10.05457645,0.769256298
1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228,91.21765805,72.83672658,-148.3074608,5.888046822,0.596553291
1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228,119.1349134,57.67683169,-208.0629768,9.417991804,0.530269171
1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228,126.7965877,5.286383745,-64.3011322,15.86138447,0.522716388
1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228,-29.51504132,5.80091176,-11.68861771,5.062729243,0.513859605
1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228,-24.806827,57.05249407,-139.6589699,8.999328201,0.487030671
1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228,-88.9935063,-82.76567294,-235.5092528,5.191355219,0.468930675
1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228,-25.06764494,-66.0934015,-196.2078991,5.522488057,0.441351861
1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228,87.0321793,-30.17338882,-51.87996292,8.870074783,0.439879796
1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228,-72.75996367,-34.839412,-55.74228668,15.21896445,0.423601584
1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228,-40.99855401,-14.67422141,-44.05449295,5.043412934,0.386951009
1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228,-45.40278025,45.56585661,-44.15727997,4.812469212,0.378359001
1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228,-44.64842258,-62.78017689,-147.6626053,4.770364916,0.361045607
1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228,-17.25575353,33.40013766,-16.14927673,5.311639871,0.34830817
1.3.6.1.4.1.14519.5.2.1.6279.6001.362762275895885013176610377950,-67.02102346,-62.87249207,-163.3910542,19.07320533,0.991453007
1.3.6.1.4.1.14519.5.2.1.6279.6001.362762275895885013176610377950,-58.55047865,-19.08884168,-199.7578506,19.00917699,0.98336068
1.3.6.1.4.1.14519.5.2.1.6279.6001.362762275895885013176610377950,-66.29148407,-80.19500256,-170.522707,19.0805582,0.977760237
1.3.6.1.4.1.14519.5.2.1.6279.6001.362762275895885013176610377950,90.17012554,-39.63350058,-141.7533569,18.97968234,0.971526735
1.3.6.1.4.1.14519.5.2.1.6279.6001.362762275895885013176610377950,125.8654566,-59.8333776,-250.0499182,19.07893621,0.960223204
1.3.6.1.4.1.14519.5.2.1.6279.6001.362762275895885013176610377950,-94.824035,63.69300127,-90.45195389,19.02746575,0.912761025
1.3.6.1.4.1.14519.5.2.1.6279.6001.362762275895885013176610377950,-97.73837311,60.70135117,-90.21534729,19.09745884,0.807894507
1.3.6.1.4.1.14519.5.2.1.6279.6001.362762275895885013176610377950,-77.94954462,9.117965698,-170.7144337,19.003586,0.797374634
1.3.6.1.4.1.14519.5.2.1.6279.6001.362762275895885013176610377950,133.4076996,-55.75495005,-238.4066944,19.1000364,0.69489079
1.3.6.1.4.1.14519.5.2.1.6279.6001.362762275895885013176610377950,-94.76165754,72.1289134,-122.3671036,19.04638314,0.629009419
1.3.6.1.4.1.14519.5.2.1.6279.6001.362762275895885013176610377950,-63.15160436,-47.0866406,-246.6104488,19.11700073,0.60400556
1.3.6.1.4.1.14519.5.2.1.6279.6001.362762275895885013176610377950,-62.65854997,-43.37000012,-154.25247,19.02004066,0.579474448
1.3.6.1.4.1.14519.5.2.1.6279.6001.362762275895885013176610377950,-58.83986754,63.93358469,-50.39833832,19.1190627,0.529894432
1.3.6.1.4.1.14519.5.2.1.6279.6001.362762275895885013176610377950,-55.24976296,84.37448502,-214.9215488,19.05947782,0.470169994
1.3.6.1.4.1.14519.5.2.1.6279.6001.362762275895885013176610377950,101.1159416,-19.7795105,-194.0948372,19.13607016,0.42649807
1.3.6.1.4.1.14519.5.2.1.6279.6001.362762275895885013176610377950,128.9508768,-63.29753637,-247.0609598,19.24639644,0.408459226
1.3.6.1.4.1.14519.5.2.1.6279.6001.362762275895885013176610377950,49.23506694,-56.02060676,-110.4096107,19.17330611,0.400806811
1.3.6.1.4.1.14519.5.2.1.6279.6001.362762275895885013176610377950,46.01319747,-7.367920876,-242.1727448,19.2521663,0.38423355
1.3.6.1.4.1.14519.5.2.1.6279.6001.362762275895885013176610377950,-54.83118815,88.04535627,-190.5538921,19.2420282,0.309948317
1.3.6.1.4.1.14519.5.2.1.6279.6001.295462530340364058116953738925,94.09711573,29.25434446,-68.30136513,19.24941145,0.999986875
1.3.6.1.4.1.14519.5.2.1.6279.6001.295462530340364058116953738925,74.62111772,-70.78532867,-55.43866372,19.1767956,0.997764702
1.3.6.1.4.1.14519.5.2.1.6279.6001.295462530340364058116953738925,130.0970675,-66.17312934,-172.205107,19.25027944,0.980629534
1.3.6.1.4.1.14519.5.2.1.6279.6001.295462530340364058116953738925,-57.35149204,-30.38121376,-32.55213952,19.14314888,0.978833828
1.3.6.1.4.1.14519.5.2.1.6279.6001.295462530340364058116953738925,-50.72864471,-75.49833906,-68.293545,19.24698394,0.978264222
1.3.6.1.4.1.14519.5.2.1.6279.6001.295462530340364058116953738925,-50.41213712,-15.32938104,-60.18416619,19.18258204,0.970121498
1.3.6.1.4.1.14519.5.2.1.6279.6001.295462530340364058116953738925,-50.3936448,-98.69163439,-196.1259196,19.25407615,0.9315492
1.3.6.1.4.1.14519.5.2.1.6279.6001.295462530340364058116953738925,145.2674436,17.44995703,-171.8456004,19.15034195,0.863064239
1.3.6.1.4.1.14519.5.2.1.6279.6001.295462530340364058116953738925,-30.71339016,69.36646299,-84.61171364,19.24766984,0.852808418
1.3.6.1.4.1.14519.5.2.1.6279.6001.295462530340364058116953738925,-77.53214907,0.840279956,-151.948931,19.2581501,0.834638178
1.3.6.1.4.1.14519.5.2.1.6279.6001.295462530340364058116953738925,-53.67772008,-102.2156084,-196.2838099,19.2421386,0.798220121
1.3.6.1.4.1.14519.5.2.1.6279.6001.295462530340364058116953738925,-54.43611831,-26.86528015,-35.912678,19.27173225,0.768725143
1.3.6.1.4.1.14519.5.2.1.6279.6001.295462530340364058116953738925,74.05400616,37.64424771,-64.35437417,19.26894445,0.700044234
1.3.6.1.4.1.14519.5.2.1.6279.6001.295462530340364058116953738925,89.91768753,73.18646114,-199.687731,19.44731228,0.678385051
1.3.6.1.4.1.14519.5.2.1.6279.6001.295462530340364058116953738925,-70.27222838,77.06281782,-200.0307391,19.33188505,0.612013632
1.3.6.1.4.1.14519.5.2.1.6279.6001.295462530340364058116953738925,105.5837594,57.11726668,-172.6569197,19.42736904,0.584561293
1.3.6.1.4.1.14519.5.2.1.6279.6001.295462530340364058116953738925,-82.28372989,28.85387664,-107.6586077,19.28222705,0.547332298
1.3.6.1.4.1.14519.5.2.1.6279.6001.295462530340364058116953738925,-77.60702526,68.88262264,-183.8259432,19.43696194,0.537642864
1.3.6.1.4.1.14519.5.2.1.6279.6001.295462530340364058116953738925,-98.11312192,-35.05534466,-59.99757027,19.31559177,0.490833437
1.3.6.1.4.1.14519.5.2.1.6279.6001.295462530340364058116953738925,-74.35782701,-2.346013981,-152.254698,19.4195279,0.449947625
1.3.6.1.4.1.14519.5.2.1.6279.6001.295462530340364058116953738925,-49.79361182,-78.53219542,-71.47978997,19.27624897,0.440788475
1.3.6.1.4.1.14519.5.2.1.6279.6001.295462530340364058116953738925,66.02667413,52.82167626,-156.2058756,19.43867708,0.431653888
1.3.6.1.4.1.14519.5.2.1.6279.6001.295462530340364058116953738925,-85.50136452,28.66060395,-104.3351481,19.31904784,0.366373028
